1st Node,2nd Node,Common Friends,Total Friends,Jaccard coefficient,Internal Aggregation,Preferential attachment score,Resource Allocation,Hitting time,Sorensen Index,Hub Index,Salton Index,Overlap Coefficient,Neighborhood overlap,HubD Index,CosineL+,Local Path Index,Local Random Walk,Labels,DegreeofNodes,Subgraphdensity-1,Subgraphdensity-2,Closeness Centrality,PageRank,Clustering Coeffiecient,Weighted Average of DofN,Weisfeiler-Lehman (WL) kernel,EigenVector Centrality,Betweeness Centrality,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25_0,F26_1,F27_2,F28_3,F29_4,F30_5,F31_6,F32_7,F33_8,F34_9,F35_10,F36_11,DegreeofNodes.1,Subgraphdensity-1.1,Subgraphdensity-2.1,Closeness Centrality.1,PageRank.1,Clustering Coeffiecient.1,Weighted Average of DofN.1,Weisfeiler-Lehman (WL) kernel.1,EigenVector Centrality.1,Betweeness Centrality.1,F0.1,F1.1,F2.1,F3.1,F4.1,F5.1,F6.1,F7.1,F8.1,F9.1,F10.1,F11.1,F12.1,F13.1,F14.1,F15.1,F16.1,F17.1,F18.1,F19.1,F20.1,F21.1,F22.1,F23.1,F24.1,F25_0.1,F26_1.1,F27_2.1,F28_3.1,F29_4.1,F30_5.1,F31_6.1,F32_7.1,F33_8.1,F34_9.1,F35_10.1,F36_11.1
KansasState,ArizonaState,22,76,0.2894736842105263,0.0,132,0.0,71,0.0,0.0,1.914854215512676,0.0,9.0,0.0,-0.2238623311572506,0.0,0.1477701158222621,0,12,0.3823529411764705,0.2752293577981651,0.4206642066420664,0.0096691117779319,0.3333333333333333,10.75,60,0.1062495448644558,0.0230700988568456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,5,5,11,0.3243243243243243,0.2695035460992908,0.360759493670886,0.0088653925256266,0.4727272727272727,10.818181818181818,38,0.107811459900023,0.0050086489316693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,8
NewMexico,ArizonaState,30,62,0.4838709677419355,1.0,121,0.1909090909090909,267,0.1818181818181818,0.1818181818181818,2.727272727272727,0.1818181818181818,7.181818181818182,0.1818181818181818,0.0187170071999643,0.1,0.060789179000539,0,11,0.3529411764705882,0.2583732057416268,0.4028268551236749,0.0089042366184822,0.4181818181818181,10.818181818181818,54,0.1011902270150916,0.010663869449409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,1,3,4,11,0.3243243243243243,0.2695035460992908,0.360759493670886,0.0088653925256266,0.4727272727272727,10.818181818181818,38,0.107811459900023,0.0050086489316693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,8
TexasTech,ArizonaState,22,62,0.3548387096774194,0.0,132,0.1111111111111111,153,0.0869565217391304,0.0909090909090909,1.914854215512676,0.0909090909090909,8.083333333333334,0.0909090909090909,0.0415543796869034,0.0454545454545454,0.1677890138035061,0,12,0.3611111111111111,0.2754491017964072,0.3838383838383838,0.009710319906739,0.3636363636363636,10.333333333333334,46,0.1022724654014604,0.0106609820826135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,5,0,1,0,0,0,0,0,0,0,0,1,1,4,5,11,0.3243243243243243,0.2695035460992908,0.360759493670886,0.0088653925256266,0.4727272727272727,10.818181818181818,38,0.107811459900023,0.0050086489316693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,8
PennState,ArizonaState,20,81,0.2469135802469135,0.0,132,0.0833333333333333,106,0.0869565217391304,0.0909090909090909,1.7407765595569784,0.0909090909090909,8.083333333333334,0.0909090909090909,-0.1926156732168685,0.0454545454545454,0.3160814658628051,0,12,0.3939393939393939,0.2571428571428571,0.4253731343283582,0.009618720616431,0.3181818181818182,10.916666666666666,63,0.1128557163575336,0.0196812843689588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,1,1,8,11,0.3243243243243243,0.2695035460992908,0.360759493670886,0.0088653925256266,0.4727272727272727,10.818181818181818,38,0.107811459900023,0.0050086489316693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,8
SouthernCalifornia,ArizonaState,30,63,0.4761904761904761,40.25,132,0.7196969696969697,103,0.5217391304347826,0.5454545454545454,2.6111648393354674,0.5454545454545454,3.5,0.5454545454545454,-0.2277703647172952,0.3529411764705882,0.2592379236826063,1,12,0.3421052631578947,0.2455357142857142,0.4014084507042254,0.0095650197059223,0.3939393939393939,11.0,55,0.1207237501445401,0.0145630359790916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,10,11,0.3243243243243243,0.2695035460992908,0.360759493670886,0.0088653925256266,0.4727272727272727,10.818181818181818,38,0.107811459900023,0.0050086489316693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,8
BrighamYoung,SanDiegoState,35,75,0.4666666666666667,49.0,132,0.7303030303030302,313,0.5217391304347826,0.5454545454545454,3.046358979224712,0.5454545454545454,3.5,0.5454545454545454,0.250067669265213,0.3529411764705882,0.3306881776388152,1,12,0.3714285714285714,0.2649572649572649,0.4237918215613382,0.009647679839969,0.3484848484848485,10.75,62,0.1065032293978512,0.0324899491838948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,1,3,6,11,0.3243243243243243,0.2891566265060241,0.397212543554007,0.0088634003009375,0.4727272727272727,10.909090909090908,48,0.1065318276172812,0.0118311508598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,6
FloridaState,SanDiegoState,20,85,0.2352941176470588,0.0,132,0.0833333333333333,105,0.0869565217391304,0.0909090909090909,1.7407765595569784,0.0909090909090909,8.083333333333334,0.0909090909090909,-0.1657572937086843,0.0454545454545454,0.021596710639534,0,12,0.3170731707317073,0.2701421800947867,0.4130434782608695,0.009697381378563,0.4393939393939394,10.666666666666666,57,0.0963854291176984,0.0176211126800952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,1,0,0,0,0,0,0,0,0,0,0,5,6,11,0.3243243243243243,0.2891566265060241,0.397212543554007,0.0088634003009375,0.4727272727272727,10.909090909090908,48,0.1065318276172812,0.0118311508598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,6
Iowa,SanDiegoState,24,76,0.3157894736842105,0.0,132,0.0909090909090909,9,0.0869565217391304,0.0909090909090909,2.088931871468374,0.0909090909090909,8.083333333333334,0.0909090909090909,0.2565124373991219,0.0454545454545454,0.296561754127122,0,12,0.3513513513513513,0.2857142857142857,0.4071428571428571,0.0095891036071546,0.3787878787878788,11.166666666666666,52,0.1162618994561207,0.013122497053431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,8,11,0.3243243243243243,0.2891566265060241,0.397212543554007,0.0088634003009375,0.4727272727272727,10.909090909090908,48,0.1065318276172812,0.0118311508598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,6
KansasState,SanDiegoState,27,81,0.3333333333333333,0.0,132,0.0,73,0.0,0.0,2.350048355401921,0.0,9.0,0.0,0.0231119081138997,0.0,0.0972019739199673,0,12,0.3823529411764705,0.2752293577981651,0.4206642066420664,0.0096691117779319,0.3333333333333333,10.75,60,0.1062495448644558,0.0230700988568456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,5,5,11,0.3243243243243243,0.2891566265060241,0.397212543554007,0.0088634003009375,0.4727272727272727,10.909090909090908,48,0.1065318276172812,0.0118311508598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,6
NewMexico,SanDiegoState,39,63,0.6190476190476191,51.55555555555556,121,0.8303030303030302,71,0.6363636363636364,0.6363636363636364,3.5454545454545454,0.6363636363636364,2.6363636363636367,0.6363636363636364,-0.2387845613305885,0.4666666666666667,0.2598076211353315,1,11,0.3529411764705882,0.2583732057416268,0.4028268551236749,0.0089042366184822,0.4181818181818181,10.818181818181818,54,0.1011902270150916,0.010663869449409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,1,3,4,11,0.3243243243243243,0.2891566265060241,0.397212543554007,0.0088634003009375,0.4727272727272727,10.909090909090908,48,0.1065318276172812,0.0118311508598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,6
TexasTech,SanDiegoState,23,71,0.323943661971831,0.0,132,0.0909090909090909,206,0.0869565217391304,0.0909090909090909,2.0018930434905253,0.0909090909090909,8.083333333333334,0.0909090909090909,-0.191737312236226,0.0454545454545454,0.3486224921680391,0,12,0.3611111111111111,0.2754491017964072,0.3838383838383838,0.009710319906739,0.3636363636363636,10.333333333333334,46,0.1022724654014604,0.0106609820826135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,5,0,1,0,0,0,0,0,0,0,0,1,1,4,5,11,0.3243243243243243,0.2891566265060241,0.397212543554007,0.0088634003009375,0.4727272727272727,10.909090909090908,48,0.1065318276172812,0.0118311508598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,6
PennState,SanDiegoState,28,83,0.3373493975903614,0.0,132,0.0909090909090909,411,0.0869565217391304,0.0909090909090909,2.4370871833797696,0.0909090909090909,8.083333333333334,0.0909090909090909,-0.1681780823241259,0.0454545454545454,0.1301200097264711,0,12,0.3939393939393939,0.2571428571428571,0.4253731343283582,0.009618720616431,0.3181818181818182,10.916666666666666,63,0.1128557163575336,0.0196812843689588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,1,1,8,11,0.3243243243243243,0.2891566265060241,0.397212543554007,0.0088634003009375,0.4727272727272727,10.909090909090908,48,0.1065318276172812,0.0118311508598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,6
SouthernCalifornia,SanDiegoState,32,71,0.4507042253521127,2.6666666666666665,132,0.2818181818181818,94,0.2608695652173913,0.2727272727272727,2.7852424952911656,0.2727272727272727,6.25,0.2727272727272727,-0.0781473262391134,0.15,0.1813558427262879,0,12,0.3421052631578947,0.2455357142857142,0.4014084507042254,0.0095650197059223,0.3939393939393939,11.0,55,0.1207237501445401,0.0145630359790916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,10,11,0.3243243243243243,0.2891566265060241,0.397212543554007,0.0088634003009375,0.4727272727272727,10.909090909090908,48,0.1065318276172812,0.0118311508598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,6
ArizonaState,SanDiegoState,30,56,0.5357142857142857,7.5,121,0.3727272727272727,31,0.1818181818181818,0.1818181818181818,2.727272727272727,0.1818181818181818,7.181818181818182,0.1818181818181818,-0.255156852159852,0.1,0.2774945136902803,1,11,0.3243243243243243,0.2695035460992908,0.360759493670886,0.0088653925256266,0.4727272727272727,10.818181818181818,38,0.107811459900023,0.0050086489316693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,8,11,0.3243243243243243,0.2891566265060241,0.397212543554007,0.0088634003009375,0.4727272727272727,10.909090909090908,48,0.1065318276172812,0.0118311508598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,6
BrighamYoung,Baylor,16,89,0.1797752808988764,0.0,120,0.0,177,0.0,0.0,1.4605934866804429,0.0,8.0,0.0,0.5050121261744992,0.0,0.3349469226516178,0,12,0.3714285714285714,0.2649572649572649,0.4237918215613382,0.009647679839969,0.3484848484848485,10.75,62,0.1065032293978512,0.0324899491838948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,1,3,6,10,0.3666666666666666,0.2866666666666667,0.3812709030100334,0.0081863612423532,0.4444444444444444,10.8,43,0.0902578822418964,0.0069079914855901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6
FloridaState,Baylor,12,88,0.1363636363636363,0.0,120,0.0,73,0.0,0.0,1.095445115010332,0.0,8.0,0.0,-0.2964975317805541,0.0,0.4076871241636056,0,12,0.3170731707317073,0.2701421800947867,0.4130434782608695,0.009697381378563,0.4393939393939394,10.666666666666666,57,0.0963854291176984,0.0176211126800952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,1,0,0,0,0,0,0,0,0,0,0,5,6,10,0.3666666666666666,0.2866666666666667,0.3812709030100334,0.0081863612423532,0.4444444444444444,10.8,43,0.0902578822418964,0.0069079914855901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6
Iowa,Baylor,27,68,0.3970588235294117,1.3333333333333333,120,0.2727272727272727,391,0.2727272727272727,0.3,2.464751508773248,0.3,5.25,0.3,-0.1117756182312415,0.1578947368421052,0.532290647422377,0,12,0.3513513513513513,0.2857142857142857,0.4071428571428571,0.0095891036071546,0.3787878787878788,11.166666666666666,52,0.1162618994561207,0.013122497053431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,8,10,0.3666666666666666,0.2866666666666667,0.3812709030100334,0.0081863612423532,0.4444444444444444,10.8,43,0.0902578822418964,0.0069079914855901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6
KansasState,Baylor,39,64,0.609375,17.142857142857142,120,0.646969696969697,148,0.6363636363636364,0.7,3.56019662378358,0.7,1.583333333333334,0.7,-0.0668251015925384,0.4666666666666667,0.095589889112734,0,12,0.3823529411764705,0.2752293577981651,0.4206642066420664,0.0096691117779319,0.3333333333333333,10.75,60,0.1062495448644558,0.0230700988568456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,5,5,10,0.3666666666666666,0.2866666666666667,0.3812709030100334,0.0081863612423532,0.4444444444444444,10.8,43,0.0902578822418964,0.0069079914855901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6
NewMexico,Baylor,26,71,0.3661971830985915,0.0,110,0.0833333333333333,40,0.0952380952380952,0.1,2.47900273203854,0.1,7.090909090909092,0.1,0.0805601329366692,0.05,0.2608239163526714,0,11,0.3529411764705882,0.2583732057416268,0.4028268551236749,0.0089042366184822,0.4181818181818181,10.818181818181818,54,0.1011902270150916,0.010663869449409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,1,3,4,10,0.3666666666666666,0.2866666666666667,0.3812709030100334,0.0081863612423532,0.4444444444444444,10.8,43,0.0902578822418964,0.0069079914855901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6
TexasTech,Baylor,33,56,0.5892857142857143,35.0,120,0.7469696969696971,86,0.5454545454545454,0.6,3.012474066278413,0.6,2.5,0.6,0.5793723418389055,0.375,0.2211091055241328,1,12,0.3611111111111111,0.2754491017964072,0.3838383838383838,0.009710319906739,0.3636363636363636,10.333333333333334,46,0.1022724654014604,0.0106609820826135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,5,0,1,0,0,0,0,0,0,0,0,1,1,4,5,10,0.3666666666666666,0.2866666666666667,0.3812709030100334,0.0081863612423532,0.4444444444444444,10.8,43,0.0902578822418964,0.0069079914855901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6
PennState,Baylor,24,82,0.2926829268292683,0.0,120,0.0909090909090909,78,0.0909090909090909,0.1,2.1908902300206643,0.1,7.083333333333334,0.1,0.2963880480577817,0.0476190476190476,0.1638174538689037,0,12,0.3939393939393939,0.2571428571428571,0.4253731343283582,0.009618720616431,0.3181818181818182,10.916666666666666,63,0.1128557163575336,0.0196812843689588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,1,1,8,10,0.3666666666666666,0.2866666666666667,0.3812709030100334,0.0081863612423532,0.4444444444444444,10.8,43,0.0902578822418964,0.0069079914855901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6
SouthernCalifornia,Baylor,28,70,0.4,0.0,120,0.0,126,0.0,0.0,2.556038601690775,0.0,8.0,0.0,-0.0962330079916029,0.0,0.1904848294398648,0,12,0.3421052631578947,0.2455357142857142,0.4014084507042254,0.0095650197059223,0.3939393939393939,11.0,55,0.1207237501445401,0.0145630359790916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,10,10,0.3666666666666666,0.2866666666666667,0.3812709030100334,0.0081863612423532,0.4444444444444444,10.8,43,0.0902578822418964,0.0069079914855901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6
ArizonaState,Baylor,19,62,0.3064516129032258,0.0,110,0.0,114,0.0,0.0,1.8115789195666248,0.0,8.0,0.0,-0.187648643737415,0.0,0.2838283622282236,0,11,0.3243243243243243,0.2695035460992908,0.360759493670886,0.0088653925256266,0.4727272727272727,10.818181818181818,38,0.107811459900023,0.0050086489316693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,8,10,0.3666666666666666,0.2866666666666667,0.3812709030100334,0.0081863612423532,0.4444444444444444,10.8,43,0.0902578822418964,0.0069079914855901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6
SanDiegoState,Baylor,21,70,0.3,0.0,110,0.0,195,0.0,0.0,2.002271437415744,0.0,8.0,0.0,-0.2619996617418,0.0,0.5473503368998212,0,11,0.3243243243243243,0.2891566265060241,0.397212543554007,0.0088634003009375,0.4727272727272727,10.909090909090908,48,0.1065318276172812,0.0118311508598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,6,10,0.3666666666666666,0.2866666666666667,0.3812709030100334,0.0081863612423532,0.4444444444444444,10.8,43,0.0902578822418964,0.0069079914855901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6
BrighamYoung,NorthTexas,31,84,0.369047619047619,0.0,120,0.1944444444444444,77,0.1818181818181818,0.2,2.8298998804433584,0.2,6.166666666666666,0.2,-0.0420711814364847,0.1,0.284652043228721,0,12,0.3714285714285714,0.2649572649572649,0.4237918215613382,0.009647679839969,0.3484848484848485,10.75,62,0.1065032293978512,0.0324899491838948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,1,3,6,10,0.4583333333333333,0.2789473684210526,0.4028268551236749,0.0082859863767357,0.3111111111111111,10.2,53,0.0798679965955927,0.0114003485203915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,3,2,1
FloridaState,NorthTexas,23,87,0.264367816091954,0.0,120,0.0,59,0.0,0.0,2.099603137103137,0.0,8.0,0.0,-0.269260383511719,0.0,0.2167303617157527,0,12,0.3170731707317073,0.2701421800947867,0.4130434782608695,0.009697381378563,0.4393939393939394,10.666666666666666,57,0.0963854291176984,0.0176211126800952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,1,0,0,0,0,0,0,0,0,0,0,5,6,10,0.4583333333333333,0.2789473684210526,0.4028268551236749,0.0082859863767357,0.3111111111111111,10.2,53,0.0798679965955927,0.0114003485203915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,3,2,1
Iowa,NorthTexas,25,80,0.3125,0.0,120,0.0833333333333333,203,0.0909090909090909,0.1,2.282177322938192,0.1,7.083333333333334,0.1,0.0740645680414402,0.0476190476190476,0.1843240263427725,0,12,0.3513513513513513,0.2857142857142857,0.4071428571428571,0.0095891036071546,0.3787878787878788,11.166666666666666,52,0.1162618994561207,0.013122497053431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,8,10,0.4583333333333333,0.2789473684210526,0.4028268551236749,0.0082859863767357,0.3111111111111111,10.2,53,0.0798679965955927,0.0114003485203915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,3,2,1
KansasState,NorthTexas,35,78,0.4487179487179487,2.6666666666666665,120,0.2666666666666666,25,0.0909090909090909,0.1,3.195048252113469,0.1,7.083333333333334,0.1,-0.2481742436515254,0.0476190476190476,0.1848804774995239,1,12,0.3823529411764705,0.2752293577981651,0.4206642066420664,0.0096691117779319,0.3333333333333333,10.75,60,0.1062495448644558,0.0230700988568456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,5,5,10,0.4583333333333333,0.2789473684210526,0.4028268551236749,0.0082859863767357,0.3111111111111111,10.2,53,0.0798679965955927,0.0114003485203915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,3,2,1
NewMexico,NorthTexas,40,67,0.5970149253731343,1.5,110,0.3686868686868687,23,0.3809523809523809,0.4,3.8138503569823694,0.4,4.363636363636363,0.4,0.0234245452402979,0.2352941176470588,0.1813193655646498,0,11,0.3529411764705882,0.2583732057416268,0.4028268551236749,0.0089042366184822,0.4181818181818181,10.818181818181818,54,0.1011902270150916,0.010663869449409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,1,3,4,10,0.4583333333333333,0.2789473684210526,0.4028268551236749,0.0082859863767357,0.3111111111111111,10.2,53,0.0798679965955927,0.0114003485203915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,3,2,1
TexasTech,NorthTexas,38,61,0.6229508196721312,13.333333333333332,120,0.6027777777777777,55,0.3636363636363636,0.4,3.468909530866052,0.4,4.333333333333334,0.4,-0.2025231922450949,0.2222222222222222,0.4276416797760265,1,12,0.3611111111111111,0.2754491017964072,0.3838383838383838,0.009710319906739,0.3636363636363636,10.333333333333334,46,0.1022724654014604,0.0106609820826135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,5,0,1,0,0,0,0,0,0,0,0,1,1,4,5,10,0.4583333333333333,0.2789473684210526,0.4028268551236749,0.0082859863767357,0.3111111111111111,10.2,53,0.0798679965955927,0.0114003485203915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,3,2,1
PennState,NorthTexas,22,94,0.2340425531914893,0.0,120,0.0,376,0.0,0.0,2.008316044185609,0.0,8.0,0.0,0.6160061482960681,0.0,0.3400680204068024,0,12,0.3939393939393939,0.2571428571428571,0.4253731343283582,0.009618720616431,0.3181818181818182,10.916666666666666,63,0.1128557163575336,0.0196812843689588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,1,1,8,10,0.4583333333333333,0.2789473684210526,0.4028268551236749,0.0082859863767357,0.3111111111111111,10.2,53,0.0798679965955927,0.0114003485203915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,3,2,1
SouthernCalifornia,NorthTexas,30,78,0.3846153846153846,0.0,120,0.0,41,0.0,0.0,2.7386127875258306,0.0,8.0,0.0,-0.1576501778617541,0.0,0.2849919633992573,0,12,0.3421052631578947,0.2455357142857142,0.4014084507042254,0.0095650197059223,0.3939393939393939,11.0,55,0.1207237501445401,0.0145630359790916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,10,10,0.4583333333333333,0.2789473684210526,0.4028268551236749,0.0082859863767357,0.3111111111111111,10.2,53,0.0798679965955927,0.0114003485203915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,3,2,1
ArizonaState,NorthTexas,22,69,0.3188405797101449,0.0,110,0.1111111111111111,276,0.0952380952380952,0.1,2.097617696340304,0.1,7.090909090909092,0.1,0.1564064556142218,0.05,0.2442521052295986,0,11,0.3243243243243243,0.2695035460992908,0.360759493670886,0.0088653925256266,0.4727272727272727,10.818181818181818,38,0.107811459900023,0.0050086489316693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,8,10,0.4583333333333333,0.2789473684210526,0.4028268551236749,0.0082859863767357,0.3111111111111111,10.2,53,0.0798679965955927,0.0114003485203915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,3,2,1
